spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.213979,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.275862,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.281709,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.283467,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.277995,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.274212,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.333680,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.342583,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.338163,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.336910,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.341784,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.024671,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.027563,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.033114,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.030699,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.020415,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.101770,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.112461,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.117757,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.120664,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.116748,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.067860,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.072277,0.0,0.0,0.0
