spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.603729,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.592066,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.120959,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.122621,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.142842,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.147590,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.146886,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.346819,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.346496,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.380205,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.343510,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.415517,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.240890,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.228146,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.220718,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.226563,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.220236,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.426118,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.443830,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.422554,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.469605,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.438763,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.375456,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.350104,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.419977,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.351135,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.379388,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.522658,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.500847,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.522948,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.507553,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.548673,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.495633,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.489329,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.447419,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.488515,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.494603,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.595997,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.624724,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.583562,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.589784,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.599012,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.578683,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.574376,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.559728,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.565352,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.582928,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.650212,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.663153,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.650529,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.666713,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.659143,0.0,0.0,0.0
