spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.124369,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.186630,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.193482,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.192275,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.200121,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.187587,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.253075,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.248387,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.239748,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.253795,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.236541,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.025605,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.023590,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.021115,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.023896,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.021451,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.086776,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.083603,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.079130,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.082789,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.079759,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.042840,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.048017,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.038490,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.060520,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.046025,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.128472,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.118279,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.108958,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.116231,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.113987,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.074212,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.076365,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.078002,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.077246,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.078551,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.172201,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.152223,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.160264,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.158040,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.157659,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.142912,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.142835,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.145863,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.143570,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.132403,0.0,0.0,0.0
