spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.230843,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.290820,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.287055,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.298592,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.288953,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.280951,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.337898,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.330494,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.324333,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.321798,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.342012,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.021832,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.019298,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.016514,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.026867,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.021010,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.099566,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.099386,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.106976,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.100975,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.103030,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.063894,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.059297,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.060756,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.055572,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.066572,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.148084,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.146505,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.151555,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.153907,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.133922,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.130834,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.115380,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.123978,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.124180,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.118055,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.226586,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.227083,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.218877,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.228858,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.226761,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.226667,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.219262,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.216647,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.220987,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.216271,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.316398,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.313512,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.309805,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.318904,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.305735,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.315126,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.313274,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.307799,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.315736,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.309941,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.369066,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.372166,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.367330,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.371334,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.368142,0.0,0.0,0.0
