spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.355479,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.396912,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.394756,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.391954,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.396630,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.399093,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.419737,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.420006,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.419128,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.421386,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.421762,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.172383,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.166421,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.157837,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.150179,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.165186,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.309477,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.317249,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.323547,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.323269,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.310239,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.269092,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.250833,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.233274,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.243318,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.252662,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.366150,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.380276,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.373983,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.377700,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.368580,0.0,0.0,0.0
