backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=8))",0.031023,-0.421912,-0.449366,-0.394858,0.000200,1,4,230552,0.0,0.0,0.054903,0.054903
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=4))",0.024450,-0.428485,-0.456050,-0.401462,0.000200,1,4,230552,0.0,0.0,0.095303,0.095303
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=6))",0.040226,-0.412709,-0.440248,-0.386189,0.000200,1,6,345828,0.0,0.0,0.098245,0.098245
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=8))",0.077019,-0.375916,-0.402296,-0.350383,0.000200,1,8,461104,0.0,0.0,0.106306,0.106306
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=4))",0.055981,-0.396954,-0.423793,-0.370905,0.000200,1,8,461104,0.0,0.0,0.191762,0.191762
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=6))",0.120408,-0.332527,-0.356975,-0.308328,0.000200,1,12,691656,0.0,0.0,0.191611,0.191611
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=8))",0.177951,-0.274984,-0.297730,-0.252330,0.000200,1,16,922208,0.0,0.0,0.211943,0.211943
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=4))",0.153739,-0.299195,-0.322650,-0.275369,0.000200,1,16,922208,0.0,0.0,0.360595,0.360595
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=6))",0.228951,-0.223984,-0.245621,-0.202345,0.000200,1,24,1383312,0.0,0.0,0.360062,0.360062
mxbai-large,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=8))",0.241565,-0.211370,-0.231823,-0.190581,0.000200,1,32,1844416,0.0,0.0,0.401482,0.401482
mxbai-large,fiqa,composed(truncate(keep_dim=64)+binary),0.043054,-0.409881,-0.437700,-0.382485,0.000200,1,8,461104,0.0,0.0,0.001675,0.001675
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=4))",0.010535,-0.442400,-0.470735,-0.414246,0.000200,1,2,115276,0.0,0.0,0.048746,0.048746
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=6))",0.025162,-0.427773,-0.455400,-0.399983,0.000200,1,3,172914,0.0,0.0,0.048585,0.048585
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=8))",0.054811,-0.398124,-0.426208,-0.370660,0.000200,1,4,230552,0.0,0.0,0.055841,0.055841
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=4))",0.031684,-0.421251,-0.449553,-0.393337,0.000200,1,4,230552,0.0,0.0,0.088611,0.088611
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=6))",0.073376,-0.379559,-0.407613,-0.352383,0.000200,1,6,345828,0.0,0.0,0.090573,0.090573
mxbai-large,fiqa,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=8))",0.107330,-0.345605,-0.372566,-0.318660,0.000200,1,8,461104,0.0,0.0,0.102186,0.102186
