spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.417570,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.417413,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.142334,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.150802,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.171565,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.152570,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.163566,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.316954,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.321401,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.323532,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.323882,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.306654,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.246568,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.251039,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.254449,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.245864,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.243222,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.366464,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.367449,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.355927,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.360679,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.373179,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.314358,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.319255,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.316909,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.309051,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.315046,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.384199,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.383614,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.383696,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.386753,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.386563,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.367499,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.366789,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.360485,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.369608,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.372346,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.416226,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.415318,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.413829,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.414035,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.414583,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.411014,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.404471,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.409555,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.401372,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.410420,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.437431,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.432690,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.435074,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.434204,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.431205,0.0,0.0,0.0
