spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.217996,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.264034,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.272459,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.285611,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.285452,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.273384,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.305951,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.312855,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.303715,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.303839,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.312535,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.113813,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.130385,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.113455,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.119988,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.125044,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.259443,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.272483,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.272757,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.260860,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.256383,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.172026,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.172522,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.172207,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.183718,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.161135,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.267903,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.276900,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.277149,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.269247,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.282186,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.203824,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.216947,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.228242,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.232804,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.222855,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.298092,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.305010,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.290143,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.294894,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.298329,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.266567,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.256274,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.254129,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.264193,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.267453,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.315401,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.308259,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.298600,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.314010,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.305618,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.283369,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.302145,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.300701,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.311088,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.301707,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.328158,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.329795,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.332545,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.331984,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.323457,0.0,0.0,0.0
