backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
bge-base,nfcorpus,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=6))",0.21770256547415504,-0.15745435731952864,-0.18205582078717505,-0.13402788037158336,0.0001999600079984003,True,32,116256,4204.482612,131.987459,0.24029499999999998,0.245501
bge-base,nfcorpus,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=8))",0.22894636322072992,-0.14621055957295373,-0.16997605299281537,-0.12346429205295699,0.0001999600079984003,True,32,116256,12976.117794,560.898846,0.322685,0.32808600000000004
bge-base,nfcorpus,composed(truncate(keep_dim=64)+binary),0.07039654754818163,-0.3047603752455021,-0.33648935050317325,-0.2729555377034849,0.0001999600079984003,True,8,29064,0.33123,0.2635,0.11646999999999999,0.1251465
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=4))",0.07383307367280273,-0.30132384912088095,-0.33441416396244694,-0.26892026643580896,0.0001999600079984003,True,4,14532,216.298189,7.2009,0.04129,0.0466455
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=6))",0.13080922050122526,-0.24434770229245836,-0.27692469272357556,-0.21157263640646526,0.0001999600079984003,True,4,14532,849.454384,29.51975,0.042859999999999995,0.045676
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=4,n_bits=8))",0.19294884536275592,-0.18220807743092773,-0.21214773171761536,-0.15256526770995835,0.0001999600079984003,True,4,14532,3137.70491,134.628209,0.06119,0.06714500000000001
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=4))",0.12031149097540925,-0.2548454318182744,-0.2865432486424093,-0.2224033157210301,0.0001999600079984003,True,8,29064,379.743257,12.25831,0.064385,0.06694850000000001
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=6))",0.17167101094516055,-0.20348591184852308,-0.23219313682732434,-0.1751546318337753,0.0001999600079984003,True,8,29064,1423.336,46.45092,0.074305,0.0795015
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=8,n_bits=8))",0.21467247448535853,-0.1604844483083251,-0.1849239543256709,-0.136806267336837,0.0001999600079984003,True,8,29064,4779.095398,205.771129,0.10114500000000001,0.10808
bge-base,nfcorpus,"composed(truncate(keep_dim=128)+product_quantize(n_subspaces=16,n_bits=4))",0.18966009824346433,-0.18549682455021932,-0.21211512745409353,-0.16014516956641148,0.0001999600079984003,True,16,58128,668.690955,20.75299,0.115635,0.1201195
