backbone,dataset,spec,ndcg_at_10,delta_vs_identity,ci_lower,ci_upper,p_value,significant_05,bytes_per_vector,corpus_bytes,fit_ms,encode_ms,query_latency_ms,query_p95_ms
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=4,n_bits=8))",0.009766,-0.388874,-0.415878,-0.360799,0.000200,1,4,230552,0.0,0.0,0.051712,0.051712
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=4))",0.006390,-0.392251,-0.419018,-0.364600,0.000200,1,4,230552,0.0,0.0,0.087238,0.087238
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=6))",0.014811,-0.383830,-0.411300,-0.356075,0.000200,1,6,345828,0.0,0.0,0.090455,0.090455
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=8,n_bits=8))",0.019406,-0.379235,-0.406345,-0.352276,0.000200,1,8,461104,0.0,0.0,0.099597,0.099597
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=4))",0.015912,-0.382728,-0.409831,-0.355552,0.000200,1,8,461104,0.0,0.0,0.174944,0.174944
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=6))",0.037154,-0.361486,-0.388724,-0.334194,0.000200,1,12,691656,0.0,0.0,0.176870,0.176870
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=16,n_bits=8))",0.069330,-0.329310,-0.355112,-0.303424,0.000200,1,16,922208,0.0,0.0,0.198991,0.198991
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=4))",0.060069,-0.338571,-0.364742,-0.312106,0.000200,1,16,922208,0.0,0.0,0.338098,0.338098
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=6))",0.115484,-0.283157,-0.307711,-0.258559,0.000200,1,24,1383312,0.0,0.0,0.358954,0.358954
e5-base,fiqa,"composed(truncate(keep_dim=64)+product_quantize(n_subspaces=32,n_bits=8))",0.139713,-0.258928,-0.281954,-0.235441,0.000200,1,32,1844416,0.0,0.0,0.399041,0.399041
