spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.358972,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.361145,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.141036,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.156697,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.142802,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.133358,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.155428,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.300271,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.290291,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.290731,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.277891,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.295685,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.207969,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.216880,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.229337,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.215911,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.217602,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.315006,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.316833,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.323599,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.308507,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.327287,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.277405,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.283663,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.286142,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.285207,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.290463,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.334152,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.341953,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.326951,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.338074,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.332024,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.320205,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.311419,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.331730,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.325522,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.326666,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.361287,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.366959,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.361169,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.361332,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",4,0.361299,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",0,0.363621,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",1,0.353062,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",2,0.361863,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",3,0.356734,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=4)",4,0.355165,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",0,0.382354,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",1,0.382042,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",2,0.386215,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",3,0.381888,0.0,0.0,0.0
"opq(n_subspaces=64,n_bits=8)",4,0.384673,0.0,0.0,0.0
