spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.143180,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.231804,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.226642,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.226480,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.221780,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.221595,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.277113,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.281695,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.276906,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.275619,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.278422,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.047867,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.041351,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.047219,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.020939,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.030733,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.236024,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.242952,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.233839,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.235508,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.225599,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.086090,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.084646,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.090950,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.102260,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.077755,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.268891,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.259135,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.247738,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.256945,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.255690,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.132059,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.112782,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.116593,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.120174,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.124525,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.269173,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.269344,0.0,0.0,0.0
