spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.702943,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.691790,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.162400,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.197956,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.193783,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.171941,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.187608,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.449597,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.475539,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.452281,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.459780,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.459128,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.331338,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.331271,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.319085,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.346747,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.329674,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.538665,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.556507,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.496684,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.555385,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.571904,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.485250,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.509897,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.523918,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.519549,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.496916,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.623427,0.0,0.0,0.0
