spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.287868,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.329583,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.329555,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.336639,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.329930,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.323319,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.357525,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.360223,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.350748,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.350783,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.356413,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.124460,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.134122,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.135559,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.141496,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.126790,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.297001,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.288608,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.295722,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.286253,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.289211,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.201253,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.199024,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.198946,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.215755,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.203180,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.324035,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.317776,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.322061,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.333853,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.321815,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.260413,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.272613,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.265697,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.266314,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.264736,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.337530,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.340483,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.348851,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.344885,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.340693,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.314809,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.317522,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.317793,0.0,0.0,0.0
