spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=4)",4,0.179331,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",0,0.254988,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",1,0.246783,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",2,0.250178,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",3,0.255909,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=6)",4,0.240081,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",0,0.301063,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",1,0.295678,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",2,0.291336,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",3,0.288958,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.295924,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.019856,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.026507,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.022472,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.025693,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.026995,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.088873,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.099486,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.098569,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.089330,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.097196,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.067352,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.066900,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.051869,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.052009,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.063467,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.140947,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.151761,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.135573,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.153098,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.143960,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.104361,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.105513,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.109311,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.102047,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.115125,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.194518,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.202913,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.199073,0.0,0.0,0.0
