spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.359735,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.350078,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.147069,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.130209,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.159329,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.150079,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.148074,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.298969,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.298100,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.307005,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.303886,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.292023,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.208698,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.225903,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.221611,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.203012,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.208861,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.319414,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.324781,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.328719,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.326478,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.334962,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.290788,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.283789,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.301532,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.281960,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.284973,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.336084,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.354702,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.342287,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.340614,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.348789,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.337295,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.336503,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.327087,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.339134,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.332830,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.362803,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.365526,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.371297,0.0,0.0,0.0
