spec_label,seed,ndcg_at_10,recall_at_10,mrr_at_10,map_at_10
"product_quantize(n_subspaces=64,n_bits=8)",3,0.350703,0.0,0.0,0.0
"product_quantize(n_subspaces=64,n_bits=8)",4,0.350640,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",0,0.138767,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",1,0.147074,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",2,0.163481,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",3,0.123715,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=4)",4,0.133744,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",0,0.317289,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",1,0.301709,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",2,0.300427,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",3,0.303247,0.0,0.0,0.0
"opq(n_subspaces=4,n_bits=8)",4,0.295304,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",0,0.213671,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",1,0.225999,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",2,0.229118,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",3,0.207931,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=4)",4,0.209304,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",0,0.317153,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",1,0.333984,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",2,0.319458,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",3,0.326158,0.0,0.0,0.0
"opq(n_subspaces=8,n_bits=8)",4,0.324207,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",0,0.278818,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",1,0.288891,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",2,0.284882,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",3,0.276289,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=4)",4,0.291194,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",0,0.342204,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",1,0.331162,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",2,0.347472,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",3,0.342916,0.0,0.0,0.0
"opq(n_subspaces=16,n_bits=8)",4,0.339212,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",0,0.311698,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",1,0.317667,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",2,0.316814,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",3,0.314665,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=4)",4,0.321174,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",0,0.361053,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",1,0.356496,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",2,0.351796,0.0,0.0,0.0
"opq(n_subspaces=32,n_bits=8)",3,0.349487,0.0,0.0,0.0
